Unnamed: 0,text,possibly_sensitive,created_at.x,reply_settings,conversation_id,author_id,lang,id,protected,location,url,profile_image_url,verified,username,created_at.y,name,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,in_reply_to_user_id,pinned_tweet_id,geo_place_id,text_with_display_links,reply.to.thread.no.term
72,"Nearly a million gallons of untreated sewage and wastewater puts a big scare into the Suncoast.
. http   www mysuncoast com 2018 12 26 though water now safe sarasota bay after sewage spill some residents still very concerned",False,2018-12-27 03:20:20,everyone,1078128417873317888,9581122,en,1078128417873317888,False,"Sarasota, Florida",http://t.co/nQUeAxZ5Ke,https://pbs.twimg.com/profile_images/1012040604619034624/Rcn4ySrr_normal.jpg,True,mysuncoast,2007-10-21T15:57:27.000Z,ABC7 Sarasota,ABC7 is the news leader in Sarasota/Manatee counties. News tip? 941-923-6397 or news@mysuncoast.com. Share pics/vids with us thru https://t.co/w4B9r5SLV1,1,0,0,0,0,67072,855,89861,690,,,,"Nearly a million gallons of untreated sewage and wastewater puts a big scare into the Suncoast.
https://t.co/wl25WKa9Cp",False
73,"Health advisory lifted for Sarasota Bay after sewage spill

By Staff Report
Posted Dec 26, 2018 at 1:55 PM
Updated Dec 26, 2018 at 3:46 PM
   
Tests indicate water around... . https   www heraldtribune com news 20181226 health advisory lifted for sarasota bay after sewage spill",False,2018-12-27 11:47:14,everyone,1078255986123702272,534263140,en,1078255986123702272,False,,,https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg,False,FloridaIssues,2012-03-23T12:49:26.000Z,Florida Issues,,0,0,0,0,0,1025,11,135944,38,,,,"Health advisory lifted for Sarasota Bay after sewage spill

By Staff Report
Posted Dec 26, 2018 at 1:55 PM
Updated Dec 26, 2018 at 3:46 PM
   
Tests indicate water around... https://t.co/pDysMl9MOF",False
75,"Should local government pay higher fines for sewage spills? Sen. @JoeGruters’ bill ⬆️ fines up to $1 per gallon or make $2 per gallon in improvements. 900,000 gallons of #sewage water spilled into Sarasota Bay Dec. 20 @CityofSarasota says a 48 inch pipe burst during a rainstorm . https   twitter com IMascarenas status 1080146566411894786 video 1",False,2019-01-01 16:59:44,everyone,1080146566411894786,260846333,en,1080146566411894786,False,"St. Petersburg/Tampa, Florida",,https://pbs.twimg.com/profile_images/3168324129/24f826fb7d326de5859a3529b083ec35_normal.jpeg,True,IMascarenas,2011-03-04T18:42:35.000Z,Isabel Mascareñas,"Public Information Officer for Pinellas County Schools, Emmy Award winning Journalist/TV Reporter, Bilingual Cuban-born 🇨🇺🇺🇸American-raised. Opinions my own",6,0,5,0,0,3775,3368,10480,151,,,,"Should local government pay higher fines for sewage spills? Sen. @JoeGruters’ bill ⬆️ fines up to $1 per gallon or make $2 per gallon in improvements. 900,000 gallons of #sewage water spilled into Sarasota Bay Dec. 20 @CityofSarasota says a 48 inch pipe burst during a rainstorm https://t.co/Re0R8ccgII",False
81,"#GoodMorningSuncoast!

Here are your Thursday headlines:

- Three men rescued after helicopter crashes of coast of #AMI
- Plane crashed nose first at @veniceairport. Everyone is OK
- Cause of sewage spill in Sarasota Bay determined as ruptured pipe in treatment plant

@mysuncoast. ",False,2019-01-03 09:51:32,everyone,1080763581837307904,3105087901,en,1080763581837307904,False,"Cleveland, OH",https://t.co/VVBfSzAeLW,https://pbs.twimg.com/profile_images/1062406118822080512/IFOf0OaE_normal.jpg,True,JessDoudrick,2015-03-23T15:59:22.000Z,Jessica Smylie,"Comm Director @american_heart covering NE Ohio. Retired anchor/reporter for @mysuncoast in #Sarasota & @jet24fox66 in #Erie. York, PA native. @eagles fan.",2,0,4,0,0,1216,703,6761,27,,,,"#GoodMorningSuncoast!

Here are your Thursday headlines:

- Three men rescued after helicopter crashes of coast of #AMI
- Plane crashed nose first at @veniceairport. Everyone is OK
- Cause of sewage spill in Sarasota Bay determined as ruptured pipe in treatment plant

@mysuncoast",False
84,"Last month a 900,000 gallon sewage spill contaminated Sarasota Bay. Under a bill filed by @joegruters Sarasota would be fined $900,000 ($1 per gallon) or have to pay $1.8 million ($2 per gallon) toward fixing problem if there's a similar spill in future . http   heraldtribune com news 20190103 red tide sewage spills would lead to big fines under sarasota lawmakers bill",False,2019-01-04 15:38:52,everyone,1081213378905944065,472938331,en,1081213378905944065,False,Sarasota,https://t.co/xaReA4xPz3,https://pbs.twimg.com/profile_images/1586161714185342976/FOUsuidH_normal.jpg,True,zacjanderson,2012-01-24T13:25:44.000Z,Zac Anderson,"Covering Florida politics for Gannett newspapers in Sarasota, West Palm Beach, Jacksonville, Naples, Fort Myers, Pensacola, Melbourne, Tallahassee & more",3,1,2,0,0,5109,1304,11560,187,,1.5298095748821688e+18,,"Last month a 900,000 gallon sewage spill contaminated Sarasota Bay. Under a bill filed by @joegruters Sarasota would be fined $900,000 ($1 per gallon) or have to pay $1.8 million ($2 per gallon) toward fixing problem if there's a similar spill in future https://t.co/utSV90r5Nu",False
87,"Did last months #sewage spill in #Sarasota #Florida contribute to #redtide coming back in Jan? #pollution  #gulfofmexico #gulfcoast  
. http   heraldtribune com news 20181226 health advisory lifted for sarasota bay after sewage spill",False,2019-01-08 06:11:38,everyone,1082520181526720512,191081656,en,1082520181526720512,False,"Swiss Native in Sarasota, FL",,https://pbs.twimg.com/profile_images/1420457009699303426/CJphqxSk_normal.jpg,False,Umightwant2know,2010-09-15T15:26:12.000Z,Maya N,"""Those who can make you believe absurdities, can make you commit attrocities."" ~Voltaire",0,0,0,0,0,890,596,11116,29,,,,"Did last months #sewage spill in #Sarasota #Florida contribute to #redtide coming back in Jan? #pollution  #gulfofmexico #gulfcoast  
https://t.co/qRw7ksZj74",False
88,Basically #Sarasota dot gov ugh 😑 🤬  Still has red tide on its beaches. And raw sewage spills w storms. #sarasotabay . https   www google com amp s www heraldtribune com news 20190117 red tide tickle strikes sarasota county beaches 3ftemplate ampart. https   twitter com mysuncoast status 1086469427527368706,False,2019-01-19 04:13:31,everyone,1086476724160876545,77092819,en,1086476724160876545,False,🇺🇸OH & FL 😎,https://t.co/J9yycKP44H,https://pbs.twimg.com/profile_images/434593405/eyecu_normal.jpg,False,ahrcanum,2009-09-25T00:57:59.000Z,ahrcanum 🇺🇸,"Tinfoil hat wearing farmer. Astronomy, politics to the R- clinging to God, Bible, Family & Guns. 🐿 Verified CEO Czar.",0,0,0,0,0,1271,1940,37799,60,,,,Basically #Sarasota dot gov ugh 😑 🤬 https://t.co/QC7JbmRX4H Still has red tide on its beaches. And raw sewage spills w storms. #sarasotabay https://t.co/vo1EFmAFUK,False
89,"City of Sarasota facing a $3,000,000 bill to fix the pipeline that spewed over 900,000 gallons of raw sewage into the bay... . https   www thescoopradioshow com city of sarasota facing a 3000000 bill to fix the pipeline that spewed over 900000 gallons of raw sewage into the bay",False,2019-02-05 12:23:03,everyone,1092760513707155456,747552338,en,1092760513707155456,False,"Sarasota, Florida",https://t.co/ZhRKxESlva,https://pbs.twimg.com/profile_images/1199787023508365318/sFxlsK-T_normal.jpg,False,TheSuncoastNews,2012-08-09T16:54:44.000Z,Francesco Abbruzzino - The Scoop,"Covering local Suncoast news and some national news. Alumna @UofMaryland, Vet @DepNavy. Bringing back Truth In Media!",0,0,0,0,0,1106,322,152267,54,,,,"City of Sarasota facing a $3,000,000 bill to fix the pipeline that spewed over 900,000 gallons of raw sewage into the bay... https://t.co/N07bIeCdDE",False
90,"More than 900,000 gallons of raw sewage flowed into Sarasota Bay after a violent December storm forced open a city pipe.. ",False,2019-04-14 21:21:06,everyone,1117538291727962115,1079256571564228608,en,1117538291727962115,False,"Ohio, USA",,https://pbs.twimg.com/profile_images/1178880907819786240/YIExzQyu_normal.jpg,False,TerriH36825192,2018-12-30T06:03:13.000Z,Terri Hoessli,crazy like a fox.......never forget me,1,0,1,0,0,11,38,428,0,,1.082742522613502e+18,,"More than 900,000 gallons of raw sewage flowed into Sarasota Bay after a violent December storm forced open a city pipe.",False
92,"Sarasota County Facing Lawsuit After Environmental Groups Claim Faulty Systems Are Polluting Suncoast Waterways

“It’s the basic job of county and local government to protect humans and the environment from raw sewage discharges and protect the creeks/bay” . http   www mysuncoast com 2019 04 25 sarasota county facing lawsuit after environmental groups claim faulty systems are polluting suncoast waterways",False,2019-04-26 23:05:25,everyone,1121913199312482304,1002344948275048449,en,1121913199312482304,False,"Free Red State of Florida, USA",,https://pbs.twimg.com/profile_images/1607872879374237697/QMvkLOAr_normal.jpg,False,MrD81344553,2018-06-01T00:23:53.000Z,Mr. D 1636,"U.S. ancestors since 1636. America 1st. BA/MBA/NRA. Prolife. Constitutionalist. Support LEOs, Military, Israel, IDF. Protect children!",0,0,0,0,0,5661,6218,63122,2,,1.3972387223416095e+18,,"Sarasota County Facing Lawsuit After Environmental Groups Claim Faulty Systems Are Polluting Suncoast Waterways

“It’s the basic job of county and local government to protect humans and the environment from raw sewage discharges and protect the creeks/bay” https://t.co/VHjRjPX0Qo",False
93,"#FloridaNews 800 tons of #sewage #rawsewage escape! #Sarasota #Florida #news #SWFL #snowbirds gone now time to #dump on our #water #Oceans #beaches #fish #oceanlife again! This is how your #cleaning it up
@GovRonDeSantis #motemarine gets millions to study it! Get a clue!. ",False,2019-05-04 18:06:58,everyone,1124737194256678913,1089262167394840578,en,1124737194256678913,False,Build bridges🌊🌊🌈🗽not walls,,https://pbs.twimg.com/profile_images/1506080543808577539/8NRGry0W_normal.jpg,False,ActionnowI,2019-01-26T20:41:53.000Z,Actionnow1🇺🇸☮️🌊💧💙🌻🌈🕊🗽🐋🇺🇦 FBR bluewave,"DemocracyFailed #Ukraine 
#Ukraines,They fall we all fall,then we all failed
#PrayingForUkraines🌻 
Light must not go out 4evr! #Zelensky #Ukraines #war #Heroes",1,1,1,0,0,3572,4387,44172,4,,1.3153292182853632e+18,,"#FloridaNews 800 tons of #sewage #rawsewage escape! #Sarasota #Florida #news #SWFL #snowbirds gone now time to #dump on our #water #Oceans #beaches #fish #oceanlife again! This is how your #cleaning it up
@GovRonDeSantis #motemarine gets millions to study it! Get a clue!",False
94,@GovRonDeSantis . https   www heraldtribune com news 20190503 nearly 800 gallons of raw sewage leaks into sarasota county neighborhood,False,2019-05-04 18:09:16,everyone,1124737194256678913,1089262167394840578,qme,1124737774978990080,False,Build bridges🌊🌊🌈🗽not walls,,https://pbs.twimg.com/profile_images/1506080543808577539/8NRGry0W_normal.jpg,False,ActionnowI,2019-01-26T20:41:53.000Z,Actionnow1🇺🇸☮️🌊💧💙🌻🌈🕊🗽🐋🇺🇦 FBR bluewave,"DemocracyFailed #Ukraine 
#Ukraines,They fall we all fall,then we all failed
#PrayingForUkraines🌻 
Light must not go out 4evr! #Zelensky #Ukraines #war #Heroes",1,0,1,0,0,3542,4358,43994,4,1.0892621673948406e+18,1.3153292182853632e+18,,@GovRonDeSantis https://t.co/BxN1QQxXeu,True
96,"@SubscriberWise @PamBondi @marcorubio @AGAshleyMoody @BusinessWire @SWFLCourts @winknews @TheNewsPress @MelissaMontoyaO @peterjholley @washingtonpost @KathyFndzRundle @GovRonDeSantis @ScottforFlorida @SunSentinel @MiamiHerald @nytimes @FoxNews @CNN Since you tagged everyone In Florida, totally unrelated but...  #redtide has done major damage in #Sarasota now we have #FleshEatingBacteria our infrastructure is crumbling and sewage is being dumped into the bay. Time to clean up stop building and dumping. ",False,2019-07-09 03:33:25,everyone,1148194375614291968,29586347,en,1148434958983356419,False,"Florida, USA ",,https://pbs.twimg.com/profile_images/1570118428328951809/cbWvob4K_normal.jpg,False,weievil,2009-04-08T00:11:37.000Z,Annie,One of the last sane people left in #Florida #VoteBlue,0,1,0,0,0,1202,2660,11117,0,734869620.0,1.5133404039358546e+18,,"@SubscriberWise @PamBondi @marcorubio @AGAshleyMoody @BusinessWire @SWFLCourts @winknews @TheNewsPress @MelissaMontoyaO @peterjholley @washingtonpost @KathyFndzRundle @GovRonDeSantis @ScottforFlorida @SunSentinel @MiamiHerald @nytimes @FoxNews @CNN Since you tagged everyone In Florida, totally unrelated but...  #redtide has done major damage in #Sarasota now we have #FleshEatingBacteria our infrastructure is crumbling and sewage is being dumped into the bay. Time to clean up stop building and dumping",False
97,"I had it with Florida I’m all set this summer no boat no beach 🏖🤢🤬🤯😡 Englewood:  Valve failure leads to a 100 gallon raw sewage spill

. https   new thescoopradioshow com englewood valve failure leads to a 100 gallon raw sewage spill",False,2019-07-18 18:53:19,everyone,1151927950922649600,1018255230901936129,en,1151927950922649600,False,,,https://pbs.twimg.com/profile_images/1461306589567201287/Y6nyz72Z_normal.jpg,False,sookiesonya,2018-07-14T22:05:40.000Z,sookiesonya,"like to share news Hobbies gardening, home renovating, dancing, artist, authentic happily, laugh ,strength, determination",0,0,0,0,0,120,354,10692,0,,1.1063523997977068e+18,,"I had it with Florida I’m all set this summer no boat no beach 🏖🤢🤬🤯😡 Englewood:  Valve failure leads to a 100 gallon raw sewage spill

https://t.co/QjORQYSNGs",False
98,"Another wastewater spill in Sarasota County. According to the Florida Department of Environmental Protection, a valve on a reclaimed water line failed at about noon at Bird Bay Circle and Bird Bay Drive
@SNNTV
MORE:. https   www snntv com story 40811562 another wastewater spill in sarasota county",False,2019-07-19 14:15:00,everyone,1152220295765397504,324496098,en,1152220295765397504,False,"Sarasota, FL",https://t.co/4u07GjR48n,https://pbs.twimg.com/profile_images/1438922910891057153/5ja7SLWj_normal.jpg,True,SNNTV,2011-06-26T18:35:28.000Z,SNN,"Your local news leader
News, Weather, & Sports in Sarasota, Manatee, Charlotte and DeSoto counties
Have a news tip? Call (941)361-4600 or email news@snntv.com",0,0,1,0,0,13819,897,54165,208,,,,"Another wastewater spill in Sarasota County. According to the Florida Department of Environmental Protection, a valve on a reclaimed water line failed at about noon at Bird Bay Circle and Bird Bay Drive
@SNNTV
MORE:https://t.co/YUNO0xakY4",False
99,"‘#Sewer crisis in the state of #Florida’ - Aging infrastructure and storms contribute to massive spills - More than 900,000 gallons of raw sewage flowed into #Sarasota Bay... . http   gatehousenews com sewers",False,2019-08-21 17:34:26,everyone,1164229283960827905,30710984,en,1164229283960827905,False,"Mississippi River, LA",,https://pbs.twimg.com/profile_images/1575703602030575624/8JJOGC7W_normal.jpg,False,QueegRides,2009-04-12T20:05:42.000Z,Queeg Rides Again,The Mighty Queeg has polished his balls and is ready for battle.,3,0,1,1,0,1945,3098,58463,209,,,,"‘#Sewer crisis in the state of #Florida’ - Aging infrastructure and storms contribute to massive spills - More than 900,000 gallons of raw sewage flowed into #Sarasota Bay... https://t.co/6kxos2XVix",False
103,@TexasHoney1965 @kathygriffin Yuck!! Sarasota 35 miles to my north is a liberal cesspool. A cop hating mayor and a large homeless population. Sewage spills into lemon bay are the norm there.. ,False,2019-08-24 17:31:19,everyone,1164987060991586304,1055041868982091777,en,1165315662530666496,False,Charlotte County Florida.,,https://pbs.twimg.com/profile_images/1164843067427434496/wMFGheCd_normal.jpg,False,DanielWilliamD7,2018-10-24T10:22:38.000Z,Daniel William DeSimone,From Fairview NJ. Class of 1974 Bergen Tech N.J.,0,2,1,0,0,1492,2489,27606,0,115818107.0,1.0881408305425818e+18,,@TexasHoney1965 @kathygriffin Yuck!! Sarasota 35 miles to my north is a liberal cesspool. A cop hating mayor and a large homeless population. Sewage spills into lemon bay are the norm there.,False
104,"This will likely pass through the DEP. While we were all looking at septic tanks, Sarasota County dumped 630M gallons of sewage in the bay and Mosaic is going to release an average of 2.7M gallons a day of radioactive gypsum tailings into an aquifer fed river (Peace River). ",False,2019-10-02 20:54:14,everyone,1179499855015796736,58828230,en,1179499855015796736,False,🤓,https://t.co/Y0svQuD32x,https://pbs.twimg.com/profile_images/1619064990480142337/PEZyDI7C_normal.jpg,False,maxosirisart,2009-07-21T15:39:37.000Z,🔥 MÅX ௐ ØSIRi§ 🔥,CRYPTOART X SHAMAN 🍄 🐍,0,0,0,0,0,4685,4265,58173,81,,1.6208406275871457e+18,,"This will likely pass through the DEP. While we were all looking at septic tanks, Sarasota County dumped 630M gallons of sewage in the bay and Mosaic is going to release an average of 2.7M gallons a day of radioactive gypsum tailings into an aquifer fed river (Peace River)",False
105,"After a series of horrific #sewage spills in 2016 despoiled Tampa Bay and other local waters, the environmental groups brought suit against the cities of St. Petersburg and Gulfport to stop serious violations of the federal #CleanWaterAct . https   waterkeeper org suncoast waterkeepers sick of sewage campaign resolves lawsuit against sarasota county",False,2019-10-18 23:00:15,everyone,1185329773716934656,1088196428961406976,en,1185329773716934656,False,,https://t.co/AR8sz1dyFZ,https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg,False,awsproject,2019-01-23T22:07:01.000Z,American Water Security Project,"Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters",0,0,0,0,0,92,95,1368,1,,,,"After a series of horrific #sewage spills in 2016 despoiled Tampa Bay and other local waters, the environmental groups brought suit against the cities of St. Petersburg and Gulfport to stop serious violations of the federal #CleanWaterAct https://t.co/mPXLyjfQGq",False
106,".@SCWaterkeeper has been cleaning up Gulf Coast waters, tackling sewage spills through a series of victories. . https   waterkeeper org suncoast waterkeepers sick of sewage campaign resolves lawsuit against sarasota county",False,2019-11-09 01:09:03,everyone,1192972333100736513,54667032,en,1192972333100736513,False,"New York, NY",http://t.co/RQIi537L0B,https://pbs.twimg.com/profile_images/1349390190666723329/7A69Ub63_normal.jpg,True,Waterkeeper,2009-07-07T20:34:59.000Z,Waterkeeper Alliance,Waterkeeper Alliance strengthens and grows a global network of grassroots leaders protecting everyone’s right to clean water.,1,0,10,0,0,55817,30235,17290,1358,,,,".@SCWaterkeeper has been cleaning up Gulf Coast waters, tackling sewage spills through a series of victories. https://t.co/Olh2EyVDgd",False
107,"Sarasota: 170,500 gallons of reclaimed water spill, with several gallons flowing into Phillipi Creek

. https   new thescoopradioshow com sarasota 170500 gallons of reclaimed water spill with several gallons flowing into phillipi creek",False,2020-02-19 20:08:51,everyone,1230222737806888961,747552338,en,1230222737806888961,False,"Sarasota, Florida",https://t.co/ZhRKxESlva,https://pbs.twimg.com/profile_images/1199787023508365318/sFxlsK-T_normal.jpg,False,TheSuncoastNews,2012-08-09T16:54:44.000Z,Francesco Abbruzzino - The Scoop,"Covering local Suncoast news and some national news. Alumna @UofMaryland, Vet @DepNavy. Bringing back Truth In Media!",0,0,0,0,0,1106,322,152267,54,,,,"Sarasota: 170,500 gallons of reclaimed water spill, with several gallons flowing into Phillipi Creek

https://t.co/5kgk9uUI12",False
108,@GovRonDeSantis @POTUS @DonaldJTrumpJr pls pls look into how to help Fort Lauderdale raw sewage is killing the Venice of Florida :/ our water ways sea life &amp; ppl need u! Turn broward red !. ,False,2020-03-01 12:21:11,everyone,1234091311755661312,1549205185,en,1234091311755661312,False,"Fort Lauderdale, FL",https://t.co/vhHwd9QRXj,https://pbs.twimg.com/profile_images/1305696439109124098/W-dDoTt4_normal.jpg,False,beachluvr104,2013-06-26T21:55:29.000Z,anitab,#Trump2016 #PresidentTrump God Bless America ! 🇺🇸🙏🏻💪🏻#DrainTheDeepState,0,0,0,0,0,755,2586,43068,35,1058807868.0,,,@GovRonDeSantis @POTUS @DonaldJTrumpJr pls pls look into how to help Fort Lauderdale raw sewage is killing the Venice of Florida :/ our water ways sea life &amp; ppl need u! Turn broward red !,False
109,Fort Lauderdale Florida is the sister city of Venice. Our waterways are contaminated with sewage being pumped into the river.  . https   twitter com Betterduck status 1240772136500953090 video 1. https   twitter com finessabae status 1239788402196779011,False,2020-03-19 22:48:24,everyone,1240772136500953090,10324972,en,1240772136500953090,False,,,https://pbs.twimg.com/profile_images/1577794504731631616/N17vgYmU_normal.jpg,False,Betterduck,2007-11-17T05:13:46.000Z,BD,,0,0,0,0,0,3013,340,205528,106,,1.5770691104116572e+18,,Fort Lauderdale Florida is the sister city of Venice. Our waterways are contaminated with sewage being pumped into the river. https://t.co/IeaRwt94PN https://t.co/ElrRoUv50d,False
110,"Most of a million-gallon sewage spill in Bradenton leaked into Sarasota Bay, state says . https   www bradenton com news local article243237076 html",False,2020-06-03 18:13:50,everyone,1268244515636338691,19344401,en,1268244515636338691,False,"Bradenton, Florida",https://t.co/KwY6u39gya,https://pbs.twimg.com/profile_images/1422199020395577348/BNoyXuoP_normal.jpg,True,bradentonherald,2009-01-22T16:00:14.000Z,Bradenton Herald,"The leading source for local news, sports and information in Bradenton, Florida, Lakewood Ranch, Palmetto, Ellenton and all of Manatee County.",3,0,1,0,0,44597,1506,140325,545,,,,"Most of a million-gallon sewage spill in Bradenton leaked into Sarasota Bay, state says https://t.co/UpCoHvKO5b",False
113,Million-gallon sewage spill leaks into #Florida's Sarasota Bay  via @urbanmark2014. https   www bradenton com news local article243237076 html,False,2020-06-04 15:54:04,everyone,1268571733705007104,62575859,en,1268571733705007104,False,St. Petersburg FL,https://t.co/Y1kqEYKFCg,https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg,False,craigtimes,2009-08-03T17:55:56.000Z,Craig Pittman,"THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.",6,2,10,2,0,20635,2287,180304,860,,1.437092398249689e+18,,Million-gallon sewage spill leaks into #Florida's Sarasota Bay https://t.co/qhy9yOnstB via @urbanmark2014,False
117,"Force main break leads to 1.2 million gallon sewage spill into Sarasota Bay.

. http   www theuncensoredreport com 2020 06 force main break leads to 1 2 million gallon sewage spill into sarasota bay",False,2020-06-04 16:21:52,everyone,1268578728608759810,747552338,en,1268578728608759810,False,"Sarasota, Florida",https://t.co/ZhRKxESlva,https://pbs.twimg.com/profile_images/1199787023508365318/sFxlsK-T_normal.jpg,False,TheSuncoastNews,2012-08-09T16:54:44.000Z,Francesco Abbruzzino - The Scoop,"Covering local Suncoast news and some national news. Alumna @UofMaryland, Vet @DepNavy. Bringing back Truth In Media!",0,0,0,0,0,1106,322,152267,54,,,,"Force main break leads to 1.2 million gallon sewage spill into Sarasota Bay.

https://t.co/4SOstFQu3W",False
119,"@craigtimes @urbanmark2014 Well, that's not gonna help the red tide issue.. ",False,2020-06-04 16:31:50,everyone,1268571733705007104,210168563,en,1268581235716227075,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1488953457549664259/HAXkhc3q_normal.jpg,False,LynneVero,2010-10-30T18:53:15.000Z,Lynne Vero Larkin,"Freelance writer, recovering attorney, happy to still be laughing in our crazy universe. She/her",0,0,0,0,0,965,2714,67064,39,62575859.0,7.23291288741634e+17,,"@craigtimes @urbanmark2014 Well, that's not gonna help the red tide issue.",True
121,"Most of a million-gallon sewage spill in #Bradenton leaked into #Sarasota Bay, state says  #Florida, get it together, so #disgusting  . https   www bradenton com news local article243237076 html",False,2020-06-04 23:29:06,everyone,1268686243673620483,62177497,en,1268686243673620483,False,illinois/usa,,https://pbs.twimg.com/profile_images/1248413415376216067/gR_TtVTb_normal.jpg,False,flwrlvrr_c,2009-08-02T02:38:20.000Z,flwrphile,Flower Obsessed,0,0,0,0,0,94,352,20866,24,,,,"Most of a million-gallon sewage spill in #Bradenton leaked into #Sarasota Bay, state says  #Florida, get it together, so #disgusting  https://t.co/quEgkyO2b0",False
122,"Most of a million-gallon sewage spill in Bradenton leaked into Sarasota Bay, state says . https   www bradenton com news local article243237076 html",False,2020-06-05 20:23:36,everyone,1269001951326298113,502239069,en,1269001951326298113,False,I block trolls and ad hominem attacks,,https://pbs.twimg.com/profile_images/1496993621135880221/-K69W73w_normal.jpg,False,ZZZZaa_AH,2012-02-24T23:22:52.000Z,Ms_Beaucoup #SaveGentlemanJack #Wear a Mask ☮⚧️🏳️,Poet #Bidenwon BlackLivesMatter no lists,0,0,0,0,0,692,4963,59131,8,,1.4259443947592458e+18,,"Most of a million-gallon sewage spill in Bradenton leaked into Sarasota Bay, state says https://t.co/j0htMNUR3f",False
123,"More than 1.2 million gallons of #sewage spilled from a Manatee County force mainline and more than 800,000 gallons of it made its way into #Sarasota Bay, according to the Florida Department of Environmental Protection . https   www bradenton com news local article243237076 html storylink cpy",False,2020-06-06 12:00:45,everyone,1269237791910748160,1088196428961406976,en,1269237791910748160,False,,https://t.co/AR8sz1dyFZ,https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg,False,awsproject,2019-01-23T22:07:01.000Z,American Water Security Project,"Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters",0,0,2,1,0,92,95,1368,1,,,,"More than 1.2 million gallons of #sewage spilled from a Manatee County force mainline and more than 800,000 gallons of it made its way into #Sarasota Bay, according to the Florida Department of Environmental Protection https://t.co/AjmLM5MPMu",False
124,"Massive sewage spill in Bradenton leaks into Sarasota Bay, state officials say
@calusawater⁩  . https   www bradenton com news local article243237076 html",False,2020-06-06 13:16:32,everyone,1269256862974840832,1260330002,en,1269256862974840832,False,Gulf Coast,,https://pbs.twimg.com/profile_images/1497944489935220741/ievhWI0W_normal.jpg,False,SarasotaMermaid,2013-03-11T20:18:02.000Z,SarasotaMermaid,🌏 things can change,0,0,0,0,0,2289,4484,122583,57,,1.36636381898573e+18,,"Massive sewage spill in Bradenton leaks into Sarasota Bay, state officials say
@calusawater⁩  https://t.co/pVQyClnUqv",False
125,Contractor breaks pipe causing nearly a million gallons of raw sewage to leak into Sarasota Bay . https   www heraldtribune com news 20200608 contractor breaks pipe causing nearly million gallons of raw sewage to leak into sarasota bay,False,2020-06-08 21:32:04,everyone,1270106345191153665,6942422,en,1270106345191153665,False,"Sarasota, Florida",https://t.co/W5oFw0FxIi,https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png,True,HeraldTribune,2007-06-19T21:13:46.000Z,Sarasota Herald-Tribune,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",0,0,2,0,0,61781,836,119057,922,,,,Contractor breaks pipe causing nearly a million gallons of raw sewage to leak into Sarasota Bay https://t.co/r1WEkOtHL9,False
126,Nearly a million gallons of raw sewage leaked into Sarasota Bay . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-08 22:01:05,everyone,1270113645574393865,6942422,en,1270113645574393865,False,"Sarasota, Florida",https://t.co/W5oFw0FxIi,https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png,True,HeraldTribune,2007-06-19T21:13:46.000Z,Sarasota Herald-Tribune,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",3,3,3,2,0,61781,836,119057,922,,,,Nearly a million gallons of raw sewage leaked into Sarasota Bay https://t.co/46rEtpbqN0,False
128,@HeraldTribune Just lovely 🤬. ,False,2020-06-08 22:01:45,everyone,1270113645574393865,21469302,en,1270113812998488065,False,"Parrish, FL",,https://pbs.twimg.com/profile_images/1585767027377143810/NMhdcF-o_normal.jpg,False,305Pirate,2009-02-21T07:12:17.000Z,Sharon The Pirate Queen ☮💜 🏴‍☠️,"Extremely entertaining (in my own mind) Floridian, Travel Junkie, humble narcissist, introverted extrovert, BMW Luv & happiest married pirate queen :)",0,0,0,0,0,2497,1650,156962,88,6942422.0,1.3476191439404974e+18,,@HeraldTribune Just lovely 🤬,True
