Unnamed: 0,text,possibly_sensitive,created_at.x,reply_settings,conversation_id,author_id,lang,id,protected,location,url,profile_image_url,verified,username,created_at.y,name,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,in_reply_to_user_id,pinned_tweet_id,geo_place_id,text_with_display_links,reply.to.thread.no.term
107,"Sarasota: 170,500 gallons of reclaimed water spill, with several gallons flowing into Phillipi Creek

. https   new thescoopradioshow com sarasota 170500 gallons of reclaimed water spill with several gallons flowing into phillipi creek",False,2020-02-19 20:08:51,everyone,1230222737806888961,747552338,en,1230222737806888961,False,"Sarasota, Florida",https://t.co/ZhRKxESlva,https://pbs.twimg.com/profile_images/1199787023508365318/sFxlsK-T_normal.jpg,False,TheSuncoastNews,2012-08-09T16:54:44.000Z,Francesco Abbruzzino - The Scoop,"Covering local Suncoast news and some national news. Alumna @UofMaryland, Vet @DepNavy. Bringing back Truth In Media!",0,0,0,0,0,1106,322,152267,54,,,,sarasota gallon reclaim water spill gallon flow phillipi creek,False
108,@GovRonDeSantis @POTUS @DonaldJTrumpJr pls pls look into how to help Fort Lauderdale raw sewage is killing the Venice of Florida :/ our water ways sea life &amp; ppl need u! Turn broward red !. ,False,2020-03-01 12:21:11,everyone,1234091311755661312,1549205185,en,1234091311755661312,False,"Fort Lauderdale, FL",https://t.co/vhHwd9QRXj,https://pbs.twimg.com/profile_images/1305696439109124098/W-dDoTt4_normal.jpg,False,beachluvr104,2013-06-26T21:55:29.000Z,anitab,#Trump2016 #PresidentTrump God Bless America ! 🇺🇸🙏🏻💪🏻#DrainTheDeepState,0,0,0,0,0,755,2586,43068,35,1058807868.0,,,pls pls lauderdale raw sewage kill venice florida water way sea life amp ppl turn broward red,False
109,Fort Lauderdale Florida is the sister city of Venice. Our waterways are contaminated with sewage being pumped into the river.  . https   twitter com Betterduck status 1240772136500953090 video 1. https   twitter com finessabae status 1239788402196779011,False,2020-03-19 22:48:24,everyone,1240772136500953090,10324972,en,1240772136500953090,False,,,https://pbs.twimg.com/profile_images/1577794504731631616/N17vgYmU_normal.jpg,False,Betterduck,2007-11-17T05:13:46.000Z,BD,,0,0,0,0,0,3013,340,205528,106,,1.5770691104116572e+18,,lauderdale florida sister city venice waterway contaminate sewage pump river,False
110,"Most of a million-gallon sewage spill in Bradenton leaked into Sarasota Bay, state says . https   www bradenton com news local article243237076 html",False,2020-06-03 18:13:50,everyone,1268244515636338691,19344401,en,1268244515636338691,False,"Bradenton, Florida",https://t.co/KwY6u39gya,https://pbs.twimg.com/profile_images/1422199020395577348/BNoyXuoP_normal.jpg,True,bradentonherald,2009-01-22T16:00:14.000Z,Bradenton Herald,"The leading source for local news, sports and information in Bradenton, Florida, Lakewood Ranch, Palmetto, Ellenton and all of Manatee County.",3,0,1,0,0,44597,1506,140325,545,,,,gallon sewage spill bradenton leak sarasota bay state,False
111,"RT @bradentonherald: Most of a million-gallon sewage spill in Bradenton leaked into Sarasota Bay, state says . https   www bradenton com news local article243237076 html",False,2020-06-03 18:28:15,everyone,1268248147769405441,14799343,en,1268248147769405441,False,,https://t.co/JOOoYBgVrA,https://pbs.twimg.com/profile_images/1297621644060614660/tF7LAL8c_normal.jpg,False,nicolexann,2008-05-16T14:30:29.000Z,Nicole Ann,I basically use this account just to roast people,3,0,0,0,0,250,503,3467,17,,1.4939517570131108e+18,,gallon sewage spill bradenton leak sarasota bay state,False
112,"RT @bradentonherald: Most of a million-gallon sewage spill in Bradenton leaked into Sarasota Bay, state says . https   www bradenton com news local article243237076 html",False,2020-06-03 19:03:02,everyone,1268256900862349313,991392138331066370,en,1268256900862349313,False,,,https://pbs.twimg.com/profile_images/1402464095601889287/gKGT_iTf_normal.jpg,False,jakedwelderx3,2018-05-01T19:01:19.000Z,Jake D Welder,#BubbaArmy,3,0,0,0,0,392,786,11325,2,,,,gallon sewage spill bradenton leak sarasota bay state,False
113,Million-gallon sewage spill leaks into #Florida's Sarasota Bay  via @urbanmark2014. https   www bradenton com news local article243237076 html,False,2020-06-04 15:54:04,everyone,1268571733705007104,62575859,en,1268571733705007104,False,St. Petersburg FL,https://t.co/Y1kqEYKFCg,https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg,False,craigtimes,2009-08-03T17:55:56.000Z,Craig Pittman,"THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.",6,2,10,2,0,20635,2287,180304,860,,1.437092398249689e+18,,gallon sewage spill leak sarasota bay,False
114,RT @craigtimes: Million-gallon sewage spill leaks into #Florida's Sarasota Bay  via @urbanmark2014. https   www bradenton com news local article243237076 html,False,2020-06-04 15:56:37,everyone,1268572373034426368,2415889026,en,1268572373034426368,False,Bradenton FL,https://t.co/4WQP3XGHn4,https://pbs.twimg.com/profile_images/1432729879871639553/LgEHhce2_normal.jpg,False,Urbanmark2014,2014-03-28T13:15:12.000Z,Mark Young,A quarter century as a journalist and proud #veteran. Now the conservative voice of Manatee County at the @ManateeHerald,6,0,0,0,0,2698,2466,7279,82,,,,gallon sewage spill leak sarasota bay,False
115,RT @craigtimes: Million-gallon sewage spill leaks into #Florida's Sarasota Bay  via @urbanmark2014. https   www bradenton com news local article243237076 html,False,2020-06-04 15:59:36,everyone,1268573122539794433,172747214,en,1268573122539794433,False,"South Carolina, USA",,https://pbs.twimg.com/profile_images/1597973577286000641/tYrY9qva_normal.jpg,False,kimalyceosteen,2010-07-30T14:13:42.000Z,KimAlyce ☮️ 🌊🌊🌊,"*NO LISTS NO DMs* please 🌊 Miami Born, Free the Weed. Claim to Fame: saw the Beatles live 1964",6,0,0,0,0,6277,6899,143895,2,,,,gallon sewage spill leak sarasota bay,False
116,RT @craigtimes: Million-gallon sewage spill leaks into #Florida's Sarasota Bay  via @urbanmark2014. https   www bradenton com news local article243237076 html,False,2020-06-04 16:08:36,everyone,1268575388197949443,971420237743689728,en,1268575388197949443,False,,,https://pbs.twimg.com/profile_images/971436200203612161/HKr0F7TY_normal.jpg,False,SkippertWes,2018-03-07T16:20:07.000Z,"🇳🇱 Skippert Wes, the masked sailor, tweets 🇺🇸",🇳🇱🇺🇸,6,0,0,0,0,24,279,26913,0,,,,gallon sewage spill leak sarasota bay,False
117,"Force main break leads to 1.2 million gallon sewage spill into Sarasota Bay.

. http   www theuncensoredreport com 2020 06 force main break leads to 1 2 million gallon sewage spill into sarasota bay",False,2020-06-04 16:21:52,everyone,1268578728608759810,747552338,en,1268578728608759810,False,"Sarasota, Florida",https://t.co/ZhRKxESlva,https://pbs.twimg.com/profile_images/1199787023508365318/sFxlsK-T_normal.jpg,False,TheSuncoastNews,2012-08-09T16:54:44.000Z,Francesco Abbruzzino - The Scoop,"Covering local Suncoast news and some national news. Alumna @UofMaryland, Vet @DepNavy. Bringing back Truth In Media!",0,0,0,0,0,1106,322,152267,54,,,,force main break lead gallon sewage spill sarasota bay,False
118,RT @craigtimes: Million-gallon sewage spill leaks into #Florida's Sarasota Bay  via @urbanmark2014. https   www bradenton com news local article243237076 html,False,2020-06-04 16:31:19,everyone,1268581106200326146,210168563,en,1268581106200326146,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1488953457549664259/HAXkhc3q_normal.jpg,False,LynneVero,2010-10-30T18:53:15.000Z,Lynne Vero Larkin,"Freelance writer, recovering attorney, happy to still be laughing in our crazy universe. She/her",6,0,0,0,0,966,2703,66555,32,,7.23291288741634e+17,,gallon sewage spill leak sarasota bay,False
119,"@craigtimes @urbanmark2014 Well, that's not gonna help the red tide issue.. ",False,2020-06-04 16:31:50,everyone,1268571733705007104,210168563,en,1268581235716227075,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1488953457549664259/HAXkhc3q_normal.jpg,False,LynneVero,2010-10-30T18:53:15.000Z,Lynne Vero Larkin,"Freelance writer, recovering attorney, happy to still be laughing in our crazy universe. She/her",0,0,0,0,0,965,2714,67064,39,62575859.0,7.23291288741634e+17,,gon na red tide issue,True
120,RT @craigtimes: Million-gallon sewage spill leaks into #Florida's Sarasota Bay  via @urbanmark2014. https   www bradenton com news local article243237076 html,False,2020-06-04 17:49:21,everyone,1268600742933299200,2414913756,en,1268600742933299200,False,Florida,,https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg,False,LeChatNoire4,2014-03-27T21:29:48.000Z,Le Chat Biden Democrat,#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s,6,0,0,0,0,14255,13707,1103614,336,,1.222268511134896e+18,,gallon sewage spill leak sarasota bay,False
121,"Most of a million-gallon sewage spill in #Bradenton leaked into #Sarasota Bay, state says  #Florida, get it together, so #disgusting  . https   www bradenton com news local article243237076 html",False,2020-06-04 23:29:06,everyone,1268686243673620483,62177497,en,1268686243673620483,False,illinois/usa,,https://pbs.twimg.com/profile_images/1248413415376216067/gR_TtVTb_normal.jpg,False,flwrlvrr_c,2009-08-02T02:38:20.000Z,flwrphile,Flower Obsessed,0,0,0,0,0,94,352,20866,24,,,,gallon sewage spill bradenton leak sarasota bay state florida disgusting,False
122,"Most of a million-gallon sewage spill in Bradenton leaked into Sarasota Bay, state says . https   www bradenton com news local article243237076 html",False,2020-06-05 20:23:36,everyone,1269001951326298113,502239069,en,1269001951326298113,False,I block trolls and ad hominem attacks,,https://pbs.twimg.com/profile_images/1496993621135880221/-K69W73w_normal.jpg,False,ZZZZaa_AH,2012-02-24T23:22:52.000Z,Ms_Beaucoup #SaveGentlemanJack #Wear a Mask ☮⚧️🏳️,Poet #Bidenwon BlackLivesMatter no lists,0,0,0,0,0,692,4963,59131,8,,1.4259443947592458e+18,,gallon sewage spill bradenton leak sarasota bay state,False
123,"More than 1.2 million gallons of #sewage spilled from a Manatee County force mainline and more than 800,000 gallons of it made its way into #Sarasota Bay, according to the Florida Department of Environmental Protection . https   www bradenton com news local article243237076 html storylink cpy",False,2020-06-06 12:00:45,everyone,1269237791910748160,1088196428961406976,en,1269237791910748160,False,,https://t.co/AR8sz1dyFZ,https://pbs.twimg.com/profile_images/1088562451866501120/isA81Jbq_normal.jpg,False,awsproject,2019-01-23T22:07:01.000Z,American Water Security Project,"Promoting the need for #sewage and #wastewater #infrastructure upgrades and repairs, #ethical treatment of wastewater, and protection of our nation's waters",0,0,2,1,0,92,95,1368,1,,,,gallon sewage spill manatee force mainline gallon sarasota bay florida depament environmental protection,False
124,"Massive sewage spill in Bradenton leaks into Sarasota Bay, state officials say
@calusawater⁩  . https   www bradenton com news local article243237076 html",False,2020-06-06 13:16:32,everyone,1269256862974840832,1260330002,en,1269256862974840832,False,Gulf Coast,,https://pbs.twimg.com/profile_images/1497944489935220741/ievhWI0W_normal.jpg,False,SarasotaMermaid,2013-03-11T20:18:02.000Z,SarasotaMermaid,🌏 things can change,0,0,0,0,0,2289,4484,122583,57,,1.36636381898573e+18,,massive sewage spill bradenton leak sarasota bay state official,False
125,Contractor breaks pipe causing nearly a million gallons of raw sewage to leak into Sarasota Bay . https   www heraldtribune com news 20200608 contractor breaks pipe causing nearly million gallons of raw sewage to leak into sarasota bay,False,2020-06-08 21:32:04,everyone,1270106345191153665,6942422,en,1270106345191153665,False,"Sarasota, Florida",https://t.co/W5oFw0FxIi,https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png,True,HeraldTribune,2007-06-19T21:13:46.000Z,Sarasota Herald-Tribune,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",0,0,2,0,0,61781,836,119057,922,,,,contractor break pipe cause gallon raw sewage leak sarasota bay,False
126,Nearly a million gallons of raw sewage leaked into Sarasota Bay . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-08 22:01:05,everyone,1270113645574393865,6942422,en,1270113645574393865,False,"Sarasota, Florida",https://t.co/W5oFw0FxIi,https://pbs.twimg.com/profile_images/1369704378400186370/IVjDQiBD_normal.png,True,HeraldTribune,2007-06-19T21:13:46.000Z,Sarasota Herald-Tribune,"The Sarasota Herald-Tribune is Southwest Florida's source for news, commentary and more.",3,3,3,2,0,61781,836,119057,922,,,,gallon raw sewage leak sarasota bay,False
127,RT @HeraldTribune: Nearly a million gallons of raw sewage leaked into Sarasota Bay . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-08 22:01:23,everyone,1270113722137300995,21469302,en,1270113722137300995,False,"Parrish, FL",,https://pbs.twimg.com/profile_images/1585767027377143810/NMhdcF-o_normal.jpg,False,305Pirate,2009-02-21T07:12:17.000Z,Sharon The Pirate Queen ☮💜 🏴‍☠️,"Extremely entertaining (in my own mind) Floridian, Travel Junkie, humble narcissist, introverted extrovert, BMW Luv & happiest married pirate queen :)",3,0,0,0,0,2506,1649,156817,88,,1.3476191439404974e+18,,gallon raw sewage leak sarasota bay,False
128,@HeraldTribune Just lovely 🤬. ,False,2020-06-08 22:01:45,everyone,1270113645574393865,21469302,en,1270113812998488065,False,"Parrish, FL",,https://pbs.twimg.com/profile_images/1585767027377143810/NMhdcF-o_normal.jpg,False,305Pirate,2009-02-21T07:12:17.000Z,Sharon The Pirate Queen ☮💜 🏴‍☠️,"Extremely entertaining (in my own mind) Floridian, Travel Junkie, humble narcissist, introverted extrovert, BMW Luv & happiest married pirate queen :)",0,0,0,0,0,2497,1650,156962,88,6942422.0,1.3476191439404974e+18,,lovely,True
129,@HeraldTribune Why is this breaking now when it happened on the 2nd? Do your job!. ,False,2020-06-08 22:04:04,everyone,1270113645574393865,1082282606966833153,en,1270114395796824064,False,"Florida, USA",,https://pbs.twimg.com/profile_images/1358894536953638919/BnQrYVr3_normal.jpg,False,one_teta,2019-01-07T14:27:36.000Z,Teta 2.0,"Indigenous Rights, Human Rights advocate and keyboard warrior.",0,0,0,0,0,3071,4716,8079,1,6942422.0,,,break happen job,True
130,Recent environmental concerns about red tide and #COVID19 make this a messy issue. . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-08 22:08:50,everyone,1270115595099557888,21992035,en,1270115595099557888,False,"⚓ Cumberland, RI ",https://t.co/XWTXNo6tNp,https://pbs.twimg.com/profile_images/1611079726767955980/Jq6x5xmU_normal.jpg,True,ReadCarlos,2009-02-26T08:55:50.000Z,Carlos R. Munoz 📰,"Digital & audience engagement editor @Globe_RI (@BostonGlobe). 
🐶 Ewok Duke. 
🐮 WI native. 
🐘 @rhodeisland@newsie.social",1,0,1,0,0,3376,1859,40396,96,,,,environmental concern red tide covid messy issue,False
131,RT @ReadCarlos: Recent environmental concerns about red tide and #COVID19 make this a messy issue. . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-08 22:15:57,everyone,1270117388193857538,29103646,en,1270117388193857538,False,"Sarasota, FL",https://t.co/TqND2BbtOG,https://pbs.twimg.com/profile_images/1600355467032772609/m-4SLZSv_normal.jpg,False,Mattlennial,2009-04-06T00:28:24.000Z,Matthew Wheeler,🫡 💙,1,0,0,0,0,562,77,61938,25,,1.5934381005455892e+18,,environmental concern red tide covid messy issue,False
132,RT @HeraldTribune: Nearly a million gallons of raw sewage leaked into Sarasota Bay . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-08 22:42:04,everyone,1270123960693293064,2200630458,en,1270123960693293064,False,"Estero, Florida",,https://pbs.twimg.com/profile_images/1267933123679006720/7VjoUTAi_normal.jpg,False,CruiseNavyFL,2013-11-18T04:13:14.000Z,Capt. Mark Esher,"Captain U.S. Navy (Ret.), Attorney (KU MBA JD) Chief Officer (USMMA); Navy & cruise ship comments; HMS Bounty research and writing; Estero, Florida",3,0,0,0,0,777,303,87163,94,,,,gallon raw sewage leak sarasota bay,False
133,RT @HeraldTribune: Nearly a million gallons of raw sewage leaked into Sarasota Bay . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-08 23:52:35,everyone,1270141704624959489,48382281,en,1270141704624959489,False,"Blue Ridge, GA",https://t.co/fW59LLXSgU,https://pbs.twimg.com/profile_images/887012743852703744/qb3MHeR1_normal.jpg,False,vdeanfla,2009-06-18T15:25:09.000Z,Vicki Dean,"Freelance writer and editor for @HeraldTribune, Bluegrass Unlimited and @RoughReadymedia. Loves news, bluegrass music, Tampa Bay Rays. Florida halfback.",3,0,0,0,0,2082,3371,33825,77,,,,gallon raw sewage leak sarasota bay,False
134,Contractor breaks pipe causing nearly a million gallons of raw sewage to leak into Sarasota Bay - Sarasota Herald-Tribune . https   www heraldtribune com news 20200608 contractor breaks pipe causing nearly million gallons of raw sewage to leak into sarasota bay,False,2020-06-09 03:09:22,everyone,1270191229410725888,17110095,en,1270191229410725888,False,Everywhere,,https://pbs.twimg.com/profile_images/1007725294663471104/apMicAbK_normal.jpg,False,NewJeruTV,2008-11-02T03:40:09.000Z,"Hear, O Israel",News & Scripture As Prophecy Unfolds....,0,0,0,0,0,83,16,19286,0,,,,contractor break pipe cause gallon raw sewage leak sarasota bay sarasota herald tribune,False
135,Nearly a million gallons of raw sewage leaked into Sarasota Bay . http   heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-09 08:23:08,everyone,1270270188714430465,993772759510671360,en,1270270188714430465,False,"United States, South Florida",,https://pbs.twimg.com/profile_images/1117355923675201536/BjG5_28d_normal.jpg,False,CanaryInTheMin1,2018-05-08T08:41:04.000Z,CanaryInTheMine,"A daughter,mother,& sister descended from a gene pool of social reformers who had a dim view of tyranny,& a great love for life, I remain true to that Vision🕊",1,0,0,0,0,633,1061,15743,4,,1.2902780145052426e+18,,gallon raw sewage leak sarasota bay,False
136,RT @CanaryInTheMin1: Nearly a million gallons of raw sewage leaked into Sarasota Bay . http   heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-09 08:30:49,everyone,1270272125404737536,23429613,en,1270272125404737536,False,WA,http://t.co/A6kl43v9Wu,https://pbs.twimg.com/profile_images/1101816656072925185/9pyzSHyn_normal.png,False,faewings,2009-03-09T12:36:21.000Z,faewings,No lists! Crimes against humanity are worse then most impeachable offenses! Land of The Free cannot be run by a dictator! Communists have no place in the WH!,1,0,0,0,0,2578,4646,273662,1,,1.2451441737636495e+18,,gallon raw sewage leak sarasota bay,False
137,1.2 M gallon #Sewage spill impacting Sarasota Bay | #SWFL  . https   www amisun com 2020 06 08 sewage spill impacting sarasota bay,False,2020-06-09 10:53:51,everyone,1270308118799486976,174515716,en,1270308118799486976,False,,,https://pbs.twimg.com/profile_images/1095318437/eye_normal.jpg,False,xperiement,2010-08-04T03:21:11.000Z,Knowledge = Power⚓️,"Science is real. Dogs are awesome. Occasionally I will tweet about something else. Born at 326 ppm CO2. RTs, followers, and mentions do not equal endorsement.",0,0,0,0,0,175,154,13356,4,,9.954765854101544e+17,,gallon sewage spill impact sarasota bay swfl,False
138,. https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-09 10:58:24,everyone,1270309263630577672,534263140,zxx,1270309263630577672,False,,,https://pbs.twimg.com/profile_images/1169906487172333577/HqrgWFkr_normal.jpg,False,FloridaIssues,2012-03-23T12:49:26.000Z,Florida Issues,,0,0,0,0,0,1025,11,135944,38,,,,,False
139,"Nearly a million gallons of raw sewage leaked into Sarasota Bay
. https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay",False,2020-06-09 11:46:18,everyone,1270321317229756419,2826987948,en,1270321317229756419,False,"Sarasota County, FL",http://t.co/EfZPVlfgi9,https://pbs.twimg.com/profile_images/514175961189715968/qi5IT74g_normal.png,False,PublicGood2050,2014-09-22T22:11:57.000Z,Public Good,"Citizens for Sarasota County -- a new coalition to promote ethical, responsive government.",1,0,1,0,0,277,341,6790,12,,,,gallon raw sewage leak sarasota bay,False
140,Get ready for another interesting summer in Sarasota. . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay,False,2020-06-09 13:33:33,everyone,1270348309140582401,4276314327,en,1270348309140582401,False,"Sarasota, FL",https://t.co/FNB8ICrZwa,https://pbs.twimg.com/profile_images/1268045255695269891/3JDwY0Eq_normal.jpg,False,sponzillotv,2015-11-25T16:52:58.000Z,Samantha Ponzillo,NY➡️FL. Cinephile. Photographer. Comedienne. she/her. #COYR #WeAreND #Quakeborn #FOH  🏳️‍🌈📷🇮🇹 #TransInclusiveFeminist,0,0,0,0,0,2100,4938,31484,34,,1.5852513334894264e+18,,ready interest summer sarasota,False
141,"RT @PublicGood2050: Nearly a million gallons of raw sewage leaked into Sarasota Bay
. https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay",False,2020-06-09 13:43:44,everyone,1270350871583494147,20243,en,1270350871583494147,False,Florida ,https://t.co/J2aUzD9BTg,https://pbs.twimg.com/profile_images/15102242/miro66_normal.jpg,False,crowdedfalafel,2006-11-24T12:16:55.000Z,tom,I still don't know what I'm doing.,1,0,0,0,0,707,2957,19283,35,,4.578763265660682e+17,,gallon raw sewage leak sarasota bay,False
142,"A contractor inadvertently broke the pipe on June 2 causing 1.2 million gallons of raw sewage to leak. About 810,000 gallons reached Sarasota Bay.
. https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay",False,2020-06-09 14:32:02,everyone,1270363025523060736,574671731,en,1270363025523060736,False,"Chicago, IL | United States",https://t.co/3lyzvIsUom,https://pbs.twimg.com/profile_images/823892877944164352/mNJtnsL5_normal.jpg,False,PlanetU_TV,2012-05-08T18:06:08.000Z,Planet Underground,"SUBSCRIBE TO OUR YOUTUBE PAGE:
https://t.co/5TLUKQJMXe",1,0,1,0,0,885,596,1909,13,,,,contractor inadveently break pipe june cause gallon raw sewage leak gallon reach sarasota bay,False
143,Nearly a million gallons of raw sewage leaked into Sarasota Bay – News – Sarasota Herald-Tribune . https   wtgoss com nearly a million gallons of raw sewage leaked into sarasota bay news sarasota herald tribune,False,2020-06-09 15:00:47,everyone,1270370263524429825,1164872074994888704,en,1270370263524429825,False,,https://t.co/mdqMz225kJ,https://pbs.twimg.com/profile_images/1165337058711343105/qfrPM9eH_normal.jpg,False,whattheGoss,2019-08-23T12:08:46.000Z,What the Goss!,,0,0,0,0,0,25,186,736,0,,,,gallon raw sewage leak sarasota bay sarasota herald tribune,False
144,"@HeraldTribune ""No big deal..."" . https   twitter com AmericaAirwaves status 1270390246706950157 photo 1",False,2020-06-09 16:20:12,everyone,1270113645574393865,4351103002,en,1270390246706950157,False,"Florida, USA",https://t.co/hEUsPXNpGJ,https://pbs.twimg.com/profile_images/1651299070143614977/xVNqJOhq_normal.jpg,False,AmericaAirwaves,2015-12-02T13:43:00.000Z,@RonDeRantistFL✌️🧡🌈,Candominium/trailer park denizen. Free airwave activist. Inventor #PlinkoPolitics; data driven debate & governance. http://politicobot.,0,0,0,0,0,374,1806,17728,0,6942422.0,1.6374804206808924e+18,0061242d5cb078dc,big deal,True
145,"More than 800,000 gallons of raw sewage spilled into Sarasota Bay after a wastewater pipe broke in Bradenton earlier this month.
. https   wusfnews wusf usf edu post 800k gallons sewage spills sarasota bay",False,2020-06-09 19:51:03,everyone,1270443308267925505,17544442,en,1270443308267925505,False,"Tampa, FL",https://t.co/KBo4cZ3VYG,https://pbs.twimg.com/profile_images/882569215559028736/RMkZ8wkh_normal.jpg,True,wusf,2008-11-21T20:07:08.000Z,WUSF,"WUSF Public Media is the Tampa Bay area’s source for news, in-depth reporting, educational programming, arts, and the finest classical music.",3,0,1,0,0,14653,2305,37951,484,,,,gallon raw sewage spill sarasota bay wastewater pipe break bradenton earlier month,False
146,"RT @wusf: More than 800,000 gallons of raw sewage spilled into Sarasota Bay after a wastewater pipe broke in Bradenton earlier this month.
. https   wusfnews wusf usf edu post 800k gallons sewage spills sarasota bay",False,2020-06-09 19:54:18,everyone,1270444127105187840,730963068,en,1270444127105187840,False,"Palm Harbor, FL",,https://pbs.twimg.com/profile_images/1101507802181365765/dw5MfqNI_normal.jpg,True,wusfschreiner,2012-08-01T16:09:25.000Z,Mark Schreiner,"Asst. News Director / Intern Coordinator, WUSF 89.7 FM.
Enjoys wine & a good IPA, good friends and great writing.",3,0,0,0,0,1587,2871,20539,57,,,,gallon raw sewage spill sarasota bay wastewater pipe break bradenton earlier month,False
147,"Wtf. How does this happen, in 2020. Well then again. But still how?!Nearly a million gallons of raw sewage leaked into Sarasota Bay - News - Sarasota Herald-Tribune - Sarasota, FL . https   www heraldtribune com news 20200608 nearly million gallons of raw sewage leaked into sarasota bay",False,2020-06-09 20:02:25,everyone,1270446169819357186,98749238,en,1270446169819357186,False,"Sarasota, FL",,https://pbs.twimg.com/profile_images/1418317125849124864/QzED0ywG_normal.jpg,False,Robfeliz,2009-12-23T00:00:53.000Z,Rob Féliz,chief twitter lover!,0,0,1,0,0,882,4982,55211,12,,1.4893390524825108e+18,,wtf happen gallon raw sewage leak sarasota bay sarasota herald tribune sarasota,False
148,"RT @wusf: More than 800,000 gallons of raw sewage spilled into Sarasota Bay after a wastewater pipe broke in Bradenton earlier this month.
. https   wusfnews wusf usf edu post 800k gallons sewage spills sarasota bay",False,2020-06-09 21:58:44,everyone,1270475443649556480,981045752,en,1270475443649556480,False,"New York, USA",,https://pbs.twimg.com/profile_images/808689431448350721/T9t_vHr__normal.jpg,False,Steph_Colombini,2012-11-30T19:09:50.000Z,Stephanie Colombini,"Health reporter for WUSF Public Media, Tampa Bay’s NPR station. Still a New Yorker. Live for live music! She/her",3,0,0,0,0,671,810,4222,19,,,,gallon raw sewage spill sarasota bay wastewater pipe break bradenton earlier month,False
149,"RT @wusf: More than 800,000 gallons of raw sewage spilled into Sarasota Bay after a wastewater pipe broke in Bradenton earlier this month.
. https   wusfnews wusf usf edu post 800k gallons sewage spills sarasota bay",False,2020-06-09 22:56:50,everyone,1270490063923818502,853887504,en,1270490063923818502,False,"Tampa, FL",https://t.co/8jklgDElo5,https://pbs.twimg.com/profile_images/1346968771748114434/SuJXG2gN_normal.jpg,True,JMMeszaros,2012-09-30T01:22:48.000Z,Jessica Meszaros,"All Things Considered host and sustainability reporter for @WUSF, @NPR for the Tampa Bay area. (she/her) Retweets are not endorsements.",3,0,0,0,0,1004,1412,2812,54,,1.5234387303709737e+18,,gallon raw sewage spill sarasota bay wastewater pipe break bradenton earlier month,False
150,"Massive sewage spill in Bradenton leaks into Sarasota Bay, state officials say | The final volume of sewer water that spilled was 1.2 million gallons, with a total of 810,000 gallons flowing into the retention pond, and ultimately to Sarasota Bay....

. https   rebrandly com 404",False,2020-06-10 00:19:00,everyone,1270510742182211587,1046953802245578753,en,1270510742182211587,False,"Boca Grande, FL",https://t.co/nrcNO8vykn,https://pbs.twimg.com/profile_images/1046954462252650496/fAI8sUWg_normal.jpg,False,HelpFloridaHeal,2018-10-02T02:43:32.000Z,Help Florida Heal,We are a nonpartisan group of FL citizens demanding that our politicians take action to help Florida heal from the red tide and green algae poisoning our state.,0,0,2,1,0,147,347,1461,2,,1.30415059227793e+18,,massive sewage spill bradenton leak sarasota bay state official final volume sewer water spill gallon total gallon flow retention pond ultimately sarasota bay,False
