Unnamed: 0,text,possibly_sensitive,id,author_id,conversation_id,in_reply_to_user_id,reply_settings,lang,created_at.x,username,profile_image_url,protected,name,url,verified,created_at.y,location,description,public_metrics.x_retweet_count,public_metrics.x_reply_count,public_metrics.x_like_count,public_metrics.x_quote_count,public_metrics.x_impression_count,public_metrics.y_followers_count,public_metrics.y_following_count,public_metrics.y_tweet_count,public_metrics.y_listed_count,pinned_tweet_id,text_with_display_links,reply.to.thread.no.term,geo_place_id
256,"BP Oil Spill: The names that have surfaced so far have little in with the shrimpers and oystermen who became poster boys for the spill's devastating effects. They include Phelps Dunbar, the Tampa Bay Buccaneers and former New Orleans Hornets player David West..",False,1246177444236836865,284843364,1246176292367740930,243952218.0,everyone,en,2020-04-03 20:47:10,EricInsler,https://pbs.twimg.com/profile_images/762332540531191808/1kPMXemy_normal.jpg,False,Twinsler,,False,2011-04-20T02:17:17.000Z,"Chicago, IL",Marinades of my mind,0,1,0,0,0,132,593,1266,4,,"@7AVALA BP Oil Spill:

The names that have surfaced so far have little in common with the shrimpers and oystermen who became poster boys for the spill’s devastating effects. They include Phelps Dunbar, the Tampa Bay Buccaneers and former New Orleans Hornets player David West.",False,
257,Got it! Hey how did you guys recover from the awful oil spill in the Gulf a few years ago?.,False,1246891167364665353,224407435,1246880802572578822,1.1226772840858788e+18,everyone,en,2020-04-05 20:03:15,yigsstarhouse,https://pbs.twimg.com/profile_images/1376592487628873728/tyS4zNSy_normal.jpg,False,Yig,https://t.co/bSHYghJzFG,False,2010-12-08T22:54:37.000Z,"Big Round Lake, Fla","I dig, I gather, I share. 
Love my Country Love the REAL POTUS DJT
It aint over yet...
Like my work? Buy me a Coffee?
https://t.co/ap47xLMbCh",0,2,0,0,0,11119,374,67901,33,1.391340486913413e+18,@q_tampa Got it! Hey how did you guys recover from the awful oil spill in the Gulf a few years ago?,False,
258,"""The authors found a hot spot for oil #pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic."" via . tampabay environment 2020 04 15 usf researchers sampled more than 2000 fish in the gulf of mexico they found oil pollution in every one",False,1250801389980266498,62575859,1250801389980266498,,everyone,en,2020-04-16 15:01:04,craigtimes,https://pbs.twimg.com/profile_images/1438867672494657541/cMKAyT15_normal.jpg,False,Craig Pittman,https://t.co/Y1kqEYKFCg,False,2009-08-03T17:55:56.000Z,St. Petersburg FL,"THE STATE YOU'RE IN & MANATEE INSANITY both out in paperback now! Other books: NYT bestseller OH, FLORIDA! & CAT TALE. Columnist, Florida Phoenix. Florida man.",4,1,5,0,0,20635,2287,180304,860,1.437092398249689e+18,"""The authors found a hot spot for oil #pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic."" https://t.co/Q0Xi7U1yvZ via @ZackSampson",False,
259,"""The authors found a hot spot for oil #pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic."" via . tampabay environment 2020 04 15 usf researchers sampled more than 2000 fish in the gulf of mexico they found oil pollution in every one",False,1250802543153856512,210168563,1250802543153856512,,everyone,en,2020-04-16 15:05:39,LynneVero,https://pbs.twimg.com/profile_images/1488953457549664259/HAXkhc3q_normal.jpg,False,Lynne Vero Larkin,,False,2010-10-30T18:53:15.000Z,"Florida, USA","Freelance writer, recovering attorney, happy to still be laughing in our crazy universe. She/her",4,0,0,0,0,966,2703,66555,32,7.23291288741634e+17,"RT @craigtimes: ""The authors found a hot spot for oil #pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic."" https://t.co/Q0Xi7U1yvZ via @ZackSampson",False,
260,"""The authors found a hot spot for oil #pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic."" via . tampabay environment 2020 04 15 usf researchers sampled more than 2000 fish in the gulf of mexico they found oil pollution in every one",False,1250802857227550720,2414913756,1250802857227550720,,everyone,en,2020-04-16 15:06:54,LeChatNoire4,https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg,False,Le Chat Biden Democrat,,False,2014-03-27T21:29:48.000Z,Florida,#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s,4,0,0,0,0,14255,13707,1103614,336,1.222268511134896e+18,"RT @craigtimes: ""The authors found a hot spot for oil #pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic."" https://t.co/Q0Xi7U1yvZ via @ZackSampson",False,
261,"""The authors found a hot spot for oil #pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic."" via . tampabay environment 2020 04 15 usf researchers sampled more than 2000 fish in the gulf of mexico they found oil pollution in every one",False,1250803821124648960,971161855702913024,1250803821124648960,,everyone,en,2020-04-16 15:10:44,DougHarding7,https://pbs.twimg.com/profile_images/1004374423690883072/ITPaphLs_normal.jpg,False,Equity 4 all citizens,,False,2018-03-06T23:13:24.000Z,So. Calif ,America 🇺🇸 is at a fork in the road. U are either a Patriot that cares about all citizens or you are a uncaring MAGA cult fool.,4,0,0,0,0,6983,7683,135506,1,,"RT @craigtimes: ""The authors found a hot spot for oil #pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic."" https://t.co/Q0Xi7U1yvZ via @ZackSampson",False,
262,"""The authors found a hot spot for oil #pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic."" via . tampabay environment 2020 04 15 usf researchers sampled more than 2000 fish in the gulf of mexico they found oil pollution in every one",False,1250804929264041985,74609023,1250804929264041985,,everyone,en,2020-04-16 15:15:08,dc5150319,https://pbs.twimg.com/profile_images/1225092869360357376/3w68SOV4_normal.jpg,False,donna 😷🇺🇸🇺🇦,,False,2009-09-16T00:49:05.000Z,"Florida, USA",accountability is needed,4,0,0,0,0,2818,4142,126042,23,1.402763981530579e+18,"RT @craigtimes: ""The authors found a hot spot for oil #pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic."" https://t.co/Q0Xi7U1yvZ via @ZackSampson",False,
263,"Even though it happened a decade ago, the Deepwater Horizon oil spill is still wrecking havoc on the surrounding natural environment..",False,1250819443208400897,1224726372767207424,1250801389980266498,62575859.0,everyone,en,2020-04-16 16:12:49,SustainableLeaf,https://pbs.twimg.com/profile_images/1225108763251826688/6IckV2nt_normal.jpg,False,Leaf Sustainability,https://t.co/kwsjXi3JJ6,False,2020-02-04T16:08:37.000Z,"54 Lisson St, London, NW1 5DF",Leaf is a platform to support retail organisations in their pursuit of sustainable trading.,0,0,1,0,0,169,402,974,2,,"@craigtimes @ZackSampson Even though it happened a decade ago, the Deepwater Horizon oil spill is still wrecking havoc on the surrounding natural environment.",True,
264,"Ten years ago today, the biggest oil spill in United States history started with an explosion. #oilspill #DeepwaterHorizon . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252213085546348546,1233418982218137600,1252213085546348546,,everyone,en,2020-04-20 12:30:39,UkSpill,https://pbs.twimg.com/profile_images/1335926211965497345/mRYwH2Bt_normal.jpg,False,UK & EIRE Spill Association,,False,2020-02-28T15:49:51.000Z,,"UK & EIRE Spill Association represents companies, organisations and individuals working in the oil spill industry in the UK and Ireland.",0,0,0,0,0,86,61,443,1,,"Ten years ago today, the biggest oil spill in United States history started with an explosion.

#oilspill #DeepwaterHorizon 

https://t.co/HSCFJ1ms9U",False,
265,"A decade after Deepwater Horizon, what have residents in Tampa Bay gotten from the BP oil spill settlement $$$? . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252228088517230593,213164823,1252228088517230593,,everyone,en,2020-04-20 13:30:16,ZackSampson,https://pbs.twimg.com/profile_images/560772860545757185/UJ0f-WFA_normal.jpeg,False,Zack Sampson,https://t.co/YleaqdcAN8,True,2010-11-08T04:18:07.000Z,"St. Petersburg, Fla.",Investigative reporter @TB_Times. zsampson@tampabay.com. On Signal: 813-534-0157. he/him.,4,0,6,0,0,3326,869,14759,153,,"A decade after Deepwater Horizon, what have residents in Tampa Bay gotten from the BP oil spill settlement $$$? @tb_times @CTBowen2 @ByJoshSolomon @KirbyWTweets @CharlieFrago @MarkPuente https://t.co/N8UOzD5Iyv",False,
266,"A decade after Deepwater Horizon, what have residents in Tampa Bay gotten from the BP oil spill settlement $$$? . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252228871157473281,45162923,1252228871157473281,,everyone,en,2020-04-20 13:33:22,divyadivyadivya,https://pbs.twimg.com/profile_images/720359180746559492/f57UGcyX_normal.jpg,False,Divya Kumar,https://t.co/sSjnxNaEKo,True,2009-06-06T16:37:57.000Z,"Tampa, FL","✍🏾 Higher ed and religion @TB_Times. Before: @columbiajourn, @ABCInvestigates Intern, @USFOracle EIC. Email: dkumar@tampabay.com.",4,0,0,0,0,2939,4970,4479,77,,"RT @ZackSampson: A decade after Deepwater Horizon, what have residents in Tampa Bay gotten from the BP oil spill settlement $$$? @tb_times @CTBowen2 @ByJoshSolomon @KirbyWTweets @CharlieFrago @MarkPuente https://t.co/N8UOzD5Iyv",False,
267,"A decade after Deepwater Horizon, what have residents in Tampa Bay gotten from the BP oil spill settlement $$$? . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252228965348999173,41584448,1252228965348999173,,everyone,en,2020-04-20 13:33:45,CoreyGJohnson,https://pbs.twimg.com/profile_images/378800000485677998/c6d3bad1b76e3471de5cdf6b0f7ef9e4_normal.jpeg,False,Corey Johnson,,True,2009-05-21T13:22:33.000Z,"Tampa, FL",Reporter @ProPublica. @PulitzerPrize winner. @FAMU_1887 alum. Digger for truth. ATL born & made. Send tips to corey.johnson@propublica.org,4,0,0,0,0,9582,5961,19319,349,1.0896438319461088e+18,"RT @ZackSampson: A decade after Deepwater Horizon, what have residents in Tampa Bay gotten from the BP oil spill settlement $$$? @tb_times @CTBowen2 @ByJoshSolomon @KirbyWTweets @CharlieFrago @MarkPuente https://t.co/N8UOzD5Iyv",False,
268,"A decade after Deepwater Horizon, what have residents in Tampa Bay gotten from the BP oil spill settlement $$$? . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252232442724995072,121790891,1252232442724995072,,everyone,en,2020-04-20 13:47:34,TMarreroTimes,https://pbs.twimg.com/profile_images/1067046507734548480/tt1USnXn_normal.jpg,False,Tony Marrero,https://t.co/kH6s954QCq,True,2010-03-10T16:00:54.000Z,Tampa Bay,Staff writer for the Tampa Bay Times @tb_times You ain't gonna learn what you don't want to know. -- John Perry Barlow,4,0,0,0,0,3339,2854,15835,143,,"RT @ZackSampson: A decade after Deepwater Horizon, what have residents in Tampa Bay gotten from the BP oil spill settlement $$$? @tb_times @CTBowen2 @ByJoshSolomon @KirbyWTweets @CharlieFrago @MarkPuente https://t.co/N8UOzD5Iyv",False,
269,"A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252245399940861957,14304462,1252245399940861957,,everyone,en,2020-04-20 14:39:03,TB_Times,https://pbs.twimg.com/profile_images/1066713591246725120/wFmoB0Xs_normal.jpg,False,Tampa Bay Times,https://t.co/cGIDc1tNIf,True,2008-04-04T17:14:50.000Z,"St. Petersburg, Florida",Florida's largest newspaper with 14 Pulitzer Prizes. Have story ideas or tips? DM us. Support our local journalism: https://t.co/9cTNKzUWzN,3,1,4,1,0,319684,5489,267634,3122,1.5936486895364137e+18,"A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. 

https://t.co/BGaPqrhElu",False,
270,"A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252245860030787590,709404286665396224,1252245860030787590,,everyone,en,2020-04-20 14:40:53,mn_sathvik,https://pbs.twimg.com/profile_images/907065012388114432/B9Rapg2B_normal.jpg,False,SathvikMN,,False,2016-03-14T15:42:16.000Z,,peddling with a starboard heart #swish!!,3,0,0,0,0,46,173,100,0,,"RT @TB_Times: A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. 

https://t.co/BGaPqrhElu",False,
271,"A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252257743404179456,75600095,1252257743404179456,,everyone,en,2020-04-20 15:28:06,figdment,https://pbs.twimg.com/profile_images/1349387823300956160/Q638Qat9_normal.jpg,False,Susan Oh,,False,2009-09-19T17:38:26.000Z,"Florida, USA","Animal lover, advocate, cultivator of gardens & minds. #EndCitizensUnited #SaveOurPlanet #TNSR",3,0,0,0,0,732,2369,19914,6,8.53640135707177e+17,"RT @TB_Times: A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. 

https://t.co/BGaPqrhElu",False,
272,"A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252263240492560394,17797249,1252263240492560394,,everyone,en,2020-04-20 15:49:57,PoliticsTBTimes,https://pbs.twimg.com/profile_images/1158467683056345088/GAV23Epx_normal.jpg,False,Buzz on Politics by Tampa Bay Times,https://t.co/fC98bjcNbc,False,2008-12-02T02:44:25.000Z,"Tampa Bay, Florida",Don't miss a minute of Florida politics with our award-winning team: @allisonsross @kirbywtweets @lmower3 @langstonitaylor @romyellenbogen,0,0,1,0,0,14585,1572,46424,650,,"A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. https://t.co/sF3vHHzddx",False,
273,"A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252266844926414849,19196229,1252266844926414849,,everyone,en,2020-04-20 16:04:16,tbtnewspaper,https://pbs.twimg.com/profile_images/1014583621284491266/PN4gIDuz_normal.jpg,False,tbt*,https://t.co/z98NMdYgYi,True,2009-01-19T19:01:45.000Z,"Tampa Bay, Florida","Tampa Bay's free weekly newspaper. A product of @TB_Times, Florida's largest and best newspaper. Read the latest issue at https://t.co/9uZ49Z2ozw",0,0,0,0,0,106550,506,60497,610,,"A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. https://t.co/KE4FBrPi9e",False,
274,"A decade after Deepwater Horizon, what have residents in Tampa Bay gotten from the BP oil spill settlement $$$? . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252267806395162624,392732222,1252267806395162624,,everyone,en,2020-04-20 16:08:05,CTBowen2,https://pbs.twimg.com/profile_images/1067175266269782023/Wq0ZVqrR_normal.jpg,False,C.T. Bowen,https://t.co/jepuM4DMJD,False,2011-10-17T13:56:12.000Z,,Staff writer/Local government team at Tampa Bay Times,4,0,0,0,0,983,413,3163,39,,"RT @ZackSampson: A decade after Deepwater Horizon, what have residents in Tampa Bay gotten from the BP oil spill settlement $$$? @tb_times @CTBowen2 @ByJoshSolomon @KirbyWTweets @CharlieFrago @MarkPuente https://t.co/N8UOzD5Iyv",False,
275,"The 2010 BP oil spill, one of the worst environmental disasters of our lifetimes, resulted in huge settlements for local governments all over Tampa Bay. Why wasn't more of that $ spent on the beach environment? w/ . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252282217386119170,2728333028,1252282217386119170,,everyone,en,2020-04-20 17:05:21,KirbyWTweets,https://pbs.twimg.com/profile_images/1554934135839416325/cawKbrM-_normal.jpg,False,Kirby Wilson,https://t.co/5fc1ULf37d,True,2014-08-13T03:02:17.000Z,,"@TB_Times State government reporter. Past: @texastribune. Not really on here anymore, best reached by email: kwilson@tampabay.com. Paciencia y fe.",1,0,2,1,0,4039,1364,12892,176,,"The 2010 BP oil spill, one of the worst environmental disasters of our lifetimes, resulted in huge settlements for local governments all over Tampa Bay. 

Why wasn't more of that $ spent on the beach environment?

w/ @ZackSampson @CTBowen2 @ByJoshSolomon 

https://t.co/Q6IIUS0Mvo",False,
276,"The 2010 BP oil spill, one of the worst environmental disasters of our lifetimes, resulted in huge settlements for local governments all over Tampa Bay. Why wasn't more of that $ spent on the beach environment? w/ . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252282897282797570,17468642,1252282897282797570,,everyone,en,2020-04-20 17:08:03,christisch1,https://pbs.twimg.com/profile_images/810585428009086976/_n5Od9pe_normal.jpg,False,Chris Tisch,,True,2008-11-18T19:17:54.000Z,"St. Petersburg, FL","Breaking News Editor at the Tampa Bay Times and https://t.co/pf5u5evtvO. Wisconsin native, Northwestern grad, dad to a precious boy. he/him",1,0,0,0,0,4157,4083,18936,151,,"RT @KirbyWTweets: The 2010 BP oil spill, one of the worst environmental disasters of our lifetimes, resulted in huge settlements for local governments all over Tampa Bay. 

Why wasn't more of that $ spent on the beach environment?

w/ @ZackSampson @CTBowen2 @ByJoshSolomon 

https://t.co/Q6IIUS0Mvo",False,
277,"A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. . tampabay environment 2020 04 20 a decade after deepwater horizon how has tampa bay spent its settlement money",False,1252300270673035264,2414913756,1252300270673035264,,everyone,en,2020-04-20 18:17:05,LeChatNoire4,https://pbs.twimg.com/profile_images/1044311228661694464/8WGI5ptD_normal.jpg,False,Le Chat Biden Democrat,,False,2014-03-27T21:29:48.000Z,Florida,#VOTE BLUE 2022 🌊🇺🇸🌊 #BuyARepublicanToday! no DM’s,3,0,0,0,0,14255,13707,1103614,336,1.222268511134896e+18,"RT @TB_Times: A decade later, we surveyed governments around Tampa Bay to see what residents got from BP oil spill settlement payouts. 

https://t.co/BGaPqrhElu",False,
278,"The authors found a hot spot for oil pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic. . tampabay environment 2020 04 15 usf researchers sampled more than 2000 fish in the gulf of mexico they found oil pollution in every one",False,1252622325691883520,19196229,1252622325691883520,,everyone,en,2020-04-21 15:36:49,tbtnewspaper,https://pbs.twimg.com/profile_images/1014583621284491266/PN4gIDuz_normal.jpg,False,tbt*,https://t.co/z98NMdYgYi,True,2009-01-19T19:01:45.000Z,"Tampa Bay, Florida","Tampa Bay's free weekly newspaper. A product of @TB_Times, Florida's largest and best newspaper. Read the latest issue at https://t.co/9uZ49Z2ozw",0,0,0,0,0,106550,506,60497,610,,"The authors found a hot spot for oil pollution in fish off Tampa Bay, they wrote, which they attributed not to seeps or a spill but runoff from land and boat traffic. https://t.co/1rq0Ibh9W4",False,
279,"Oil is blowing up, markets tanking, Kim Jong prob dead, Wuhan Lab/Bill Gates emails leaking.....Top Trend on Twitter, Gronk to Tampa Bay. $SPY $USO.",False,1252711751436689408,201941244,1252711751436689408,,everyone,en,2020-04-21 21:32:10,STLtrades,https://pbs.twimg.com/profile_images/579286458755760129/UI5COjGy_normal.jpg,False,Jeremy,,False,2010-10-12T23:46:43.000Z,,"I trade stocks and do other stuff too.

If you get mad over the things people on twitter say you're doing it wrong.",1,0,0,0,0,41,84,1603,0,,"Oil is blowing up, markets tanking, Kim Jong prob dead, Wuhan Lab/Bill Gates emails leaking.....Top Trend on Twitter,  Gronk to Tampa Bay.  $SPY $USO",False,
280,"Oil is blowing up, markets tanking, Kim Jong prob dead, Wuhan Lab/Bill Gates emails leaking.....Top Trend on Twitter, Gronk to Tampa Bay. $SPY $USO.",False,1252715387973783557,70857541,1252715387973783557,,everyone,en,2020-04-21 21:46:37,theSteelkid,https://pbs.twimg.com/profile_images/1493723285346873349/kXpzqEB8_normal.jpg,False,Daniel James McFee,,False,2009-09-02T02:20:40.000Z,,https://t.co/pyWYeFoqiD. Actor Daniel James McFee/Official spokesperson of Fresh Mtl,1,0,0,0,0,279,432,11906,11,1.4781671307303404e+18,"RT @STLtrades: Oil is blowing up, markets tanking, Kim Jong prob dead, Wuhan Lab/Bill Gates emails leaking.....Top Trend on Twitter,  Gronk to Tampa Bay.  $SPY $USO",False,
281,Lindsay Cross: Triage in Tampa Bay BP Oil Spill 10 Years later via . youtube watch,False,1252926814403657728,310869334,1252926814403657728,,everyone,en,2020-04-22 11:46:45,JanelleAnthro,https://pbs.twimg.com/profile_images/686238496944713728/glxavr5H_normal.jpg,False,Dr. Janelle Christensen,https://t.co/kx4LdEpgoh,False,2011-06-04T14:01:59.000Z,"Florida, USA","Climate change is hurting vulnerable populations. Ask the anthropologists who work with them. Author of Eldercare, Health and Ecosyndemics.",0,0,0,0,0,2955,4230,93806,106,,"Lindsay Cross: Triage in Tampa Bay BP Oil Spill 10 Years later 
https://t.co/6C9R47f44b via @YouTube",False,
282,"""TAMPA, Fla. A decade after the 2010 BP oil spill at the Deepwater Horizon rig, marine scientists with the University of South Florida published their findings after surveying thousands of fish in the Gulf of Mexico. Researchers found evidence of oil exposure in all of them."".",False,1253186694741815297,238372567,1253186694741815297,,everyone,en,2020-04-23 04:59:25,Currance2,https://pbs.twimg.com/profile_images/1432816375592980480/lXGykQNe_normal.jpg,False,Mike Currie,,False,2011-01-15T01:08:47.000Z,Christchurch New Zealand,,0,1,0,0,0,98,145,10507,4,,"""TAMPA, Fla. — A decade after the 2010 BP oil spill at the Deepwater Horizon rig, marine scientists with the University of South Florida published their findings after surveying thousands of fish in the Gulf of Mexico.

Researchers found evidence of oil exposure in all of them.""",False,
283,. wtsp mobile article regional florida usf research deepwater horizon 10 years later fish gulf of mexico 67 038da6b2 7c48 49ef 9968 0904415a64d4,False,1253186696067178496,238372567,1253186694741815297,238372567.0,everyone,zxx,2020-04-23 04:59:26,Currance2,https://pbs.twimg.com/profile_images/1432816375592980480/lXGykQNe_normal.jpg,False,Mike Currie,,False,2011-01-15T01:08:47.000Z,Christchurch New Zealand,,0,0,0,0,0,101,151,10652,4,,https://t.co/PxQHdzMsnE,True,
284,"The Glazers. Just read an article in Bloomberg Business that the Glazers through their Bucs nfl team tried suing BP for $19m in lost revenue from the gulf oil spill. Tampa is 300 miles inland from where that happened. Judge threw it out. But still, grifters gonna grift.",False,1268901940945055748,118580002,1268889083637641216,934678801.0,everyone,en,2020-06-05 13:46:12,JVPTGM,https://pbs.twimg.com/profile_images/1197281034137563137/soEcx1_u_normal.jpg,False,Doug Fast,,False,2010-03-01T03:48:13.000Z,,,0,0,0,0,0,25,335,2144,0,,"@jacktodd46 The Glazers. Just read an article in Bloomberg Business that the Glazers through their Bucs nfl team tried suing BP for $19m in lost revenue from the gulf oil spill. Tampa is 300 miles inland from where that happened. Judge threw it out. But still, grifters gonna grift",False,
285,"Hillsborough County is on the Gulf of Mexico side, you know, where they had the worst oil spill in US history, and where the water gets so polluted from chemical waste and runoff, there's have an annual event called the Dead Zone . thedailybeast deadly brain eating amoeba confirmed in florida",False,1281612918438670336,93825515,1281612918438670336,,everyone,en,2020-07-10 15:35:05,LorumIpsum,https://pbs.twimg.com/profile_images/939147236016918533/TF8JcP_j_normal.jpg,False,𝚂𝚌𝚘𝚝𝚝 𝚂𝚗𝚘𝚠𝚍𝚎𝚗,https://t.co/vzRNLUfs7v,True,2009-12-01T09:30:27.000Z,Los Angeles via East London,"Writer, editor, caffeine-based lifeform. Formally @PA, these days I can be found on @Forbes, @Spacedotcom and @Wired.",0,0,3,0,0,1159,501,22225,43,9.52564238987514e+17,"Hillsborough County is on the Gulf of Mexico side, you know, where they had the worst oil spill in US history, and where the water gets so polluted from chemical waste and runoff, there's have an annual event called the Dead Zone https://t.co/ixe8uw91T6",False,
286,"August 10 1993: U.S. two fuel barges and a phosphate freighter collided in Tampa Bay, Florida, causing a fire and spilling 336,000 gallons of fuel oil. #history.",False,1293022577435254784,91426983,1293022577435254784,,everyone,en,2020-08-11 03:13:00,Yesterday_Today,https://pbs.twimg.com/profile_images/536088883/titanic_normal.jpg,False,Today In History,,False,2009-11-20T21:14:41.000Z,World Wide,"So, what happened on this day in the past?",1,0,1,1,0,42580,682,84273,715,,"August 10 - 1993: U.S. - two fuel barges and a phosphate freighter collided in Tampa Bay, Florida, causing a fire and spilling 336,000 gallons of fuel oil. #history",False,
287,"The Cuyahoga river in Cleveland burst into flames 13 separate times due to the amount of oil spills. In 1969, 26 million fish were killed in Lake Thonotosassa, Florida, due to discharges from food processing plants (The largest recorded fish kill ever!). (2/5).",False,1329082038394130441,1012036197559029763,1329082036527661059,1.0120361975590298e+18,everyone,en,2020-11-18 15:20:25,UTAustinSafety,https://pbs.twimg.com/profile_images/1500888865166565378/H1bHRZcU_normal.png,False,UT Austin Office of Campus Safety,https://t.co/f2Zi4YXImE,False,2018-06-27T18:13:26.000Z,"Austin, TX","The Office of Campus Safety fosters a secure environment for the university’s academic and research enterprise. Do not report emergencies here, please dial 911.",0,1,0,0,0,1687,374,1871,23,,"The Cuyahoga river in Cleveland burst into flames 13 separate times due to the amount of oil spills. In 1969, 26 million fish were killed in Lake Thonotosassa, Florida, due to discharges from food processing plants (The largest recorded fish kill ever!). (2/5)",False,
288,Oil Spill on the Gulf of Mexico. . . . #oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue . hihi0806 1079362755352817665 photo 1,False,1342684372009447424,2241627420,1342684372009447424,,everyone,en,2020-12-26 04:11:14,patdefranchis,https://pbs.twimg.com/profile_images/1009980339769561088/5pFhcr0E_normal.jpg,False,Patricia De Franchis,,False,2013-12-12T01:41:19.000Z,"Buenos Aires, Argentina","I love people with a large dose of humor & a refined sense of irony  (Pics not mine) Love & Respect for Animals, Nature. Taking care of ⏩@saravastiares account",4,0,0,0,0,28514,163,484407,361,8.962513672575181e+17,"RT @hihi0806: Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue https://t.co/PRvux7bPEM",False,
289,Oil Spill on the Gulf of Mexico. . . . #oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue . hihi0806 1079362755352817665 photo 1,False,1342687535093473286,146645976,1342687535093473286,,everyone,en,2020-12-26 04:23:48,saravastiares,https://pbs.twimg.com/profile_images/920647277756153856/3w9u_4wx_normal.jpg,False,BB Be kind 💕,https://t.co/UDXW7qzXeP,False,2010-05-22T00:24:43.000Z,"Buenos Aires, Argentina","Have courage & Be Kind. Where there is kindness, there is goodness. And where there is goodness, there is magic #art  #AnimalLover💜 #CatLover 🐾 #nature #BW 📷",4,0,0,0,0,36275,158,552261,495,1.013327984005124e+18,"RT @hihi0806: Reposting @divyendhu:
Oil Spill on the Gulf of Mexico.
.
.
.
#oilpainting #photography #sunset #oilspill #gulfofmexico #portrichey #tampa #florida #pixel2 #teampixel #waterfront #living #home #harbor #ig_color #sky #brush #strokes #nature #gradient #orange #blue https://t.co/PRvux7bPEM",False,
